aX,aY,aZ,gX,gY,gZ
0.370,-1.793,0.953,176.025,-86.975,-83.130
0.241,-0.889,0.484,256.348,-79.041,7.874
0.732,0.210,0.035,228.271,-4.211,99.365
1.083,0.654,-0.037,162.415,-21.667,74.341
1.285,0.861,0.301,114.441,-84.412,42.786
1.445,0.805,0.540,64.880,-18.860,76.233
1.285,0.730,0.264,43.945,-9.155,39.001
1.021,0.592,0.179,33.386,-58.228,2.563
0.964,0.377,0.299,23.315,-57.617,16.724
1.114,0.287,0.260,20.264,-31.677,35.461
1.102,0.249,0.168,20.264,-27.649,25.269
1.051,0.204,0.115,6.714,-1.526,33.752
1.171,0.226,0.151,0.488,8.728,34.668
1.028,0.127,0.139,-1.282,-8.118,10.132
0.953,0.041,0.137,-4.272,-5.249,10.986
0.953,0.016,0.131,-2.258,-6.531,12.939
0.979,-0.007,0.124,-6.592,-0.366,13.916
0.992,-0.081,0.118,-9.827,0.183,9.460
1.052,-0.105,0.178,-6.775,-2.991,8.789
1.040,-0.113,0.146,-2.319,5.188,7.996
1.041,-0.075,0.062,-6.226,4.150,5.188
1.044,-0.080,0.141,-10.620,-1.282,-2.319
1.003,-0.105,0.170,-8.545,-2.014,-6.042
0.981,-0.099,0.153,-7.141,2.014,-2.747
0.999,-0.122,0.150,-5.981,-1.648,-4.456
0.983,-0.138,0.172,-1.404,-1.892,-2.380
0.988,-0.098,0.124,-0.732,5.676,2.869
1.012,-0.095,0.108,-0.977,3.967,1.221
1.016,-0.070,0.110,-0.977,-0.488,-2.686
1.011,-0.072,0.136,-1.892,-5.615,-7.935
0.977,-0.099,0.115,-3.357,-5.310,-9.216
1.005,-0.098,0.168,-6.348,-1.221,-7.507
0.991,-0.123,0.150,-3.418,0.977,-8.057
0.982,-0.128,0.141,-0.793,1.770,-5.676
0.989,-0.116,0.118,-1.160,4.272,-4.272
0.986,-0.113,0.109,-0.671,1.160,-4.517
1.025,-0.098,0.130,-1.770,0.671,-3.418

0.948,-1.143,0.241,61.279,-36.438,-23.621
1.025,-1.623,0.538,86.731,-23.010,-34.668
0.821,-1.898,0.867,146.362,-36.194,-79.102
0.589,-1.742,0.839,246.460,-84.229,-90.759
0.580,-1.055,0.689,274.597,-79.285,-50.537
1.031,-0.059,0.315,257.568,-71.838,-73.914
0.046,-0.020,0.241,232.300,-144.653,-89.355
1.407,0.712,0.315,142.395,-54.810,97.290
1.587,0.936,0.120,74.402,-72.693,18.677
0.882,0.589,0.302,9.277,-64.941,46.021
1.504,0.690,0.638,4.761,-14.465,96.863
1.457,0.659,0.396,8.484,-31.738,48.645
1.219,0.406,0.365,-13.428,-21.606,27.588
1.251,0.262,0.495,-14.221,-4.150,31.616
1.138,0.237,0.358,-0.488,0.671,11.475
0.877,0.103,0.246,3.418,-1.587,1.770
0.859,0.055,0.155,6.104,8.301,14.893
0.869,-0.046,0.049,-2.747,18.982,21.851
0.981,-0.143,0.163,-6.592,8.484,23.376
1.052,-0.145,0.268,5.432,-5.249,16.174
1.024,-0.169,0.202,5.310,19.592,23.926
0.974,-0.175,0.148,3.540,25.146,31.189
1.052,-0.103,0.114,5.249,21.362,28.870
1.042,-0.089,0.064,2.319,10.010,14.587
1.036,-0.102,0.098,-4.822,2.441,0.671
0.971,-0.148,0.134,-5.310,2.991,-1.465
0.980,-0.145,0.107,-5.005,6.287,3.113
0.984,-0.122,0.110,-6.897,7.507,4.883
0.994,-0.124,0.103,-5.798,3.052,1.831
0.979,-0.138,0.125,-5.066,-0.977,-0.122
0.987,-0.131,0.142,-4.822,2.747,2.747
1.011,-0.126,0.124,-4.578,3.662,3.479
0.984,-0.131,0.118,-5.859,3.723,0.244
0.975,-0.121,0.098,-5.066,-1.038,-2.869
0.964,-0.150,0.124,-7.446,-1.282,-2.441
0.972,-0.153,0.165,-3.113,-2.991,-1.099
0.999,-0.122,0.121,-1.587,-2.991,-1.282
0.991,-0.126,0.115,-5.798,1.221,-0.305
1.007,-0.142,0.124,-5.371,-0.305,-2.014
0.995,-0.140,0.135,-3.296,-3.479,-3.235

0.868,-1.313,0.165,49.622,-58.167,-51.941
0.841,-1.870,0.478,93.018,-82.458,-76.538
0.532,-2.080,0.712,139.587,-83.923,-120.178
0.183,-1.880,0.712,189.331,-87.830,-103.271
0.391,-1.020,0.635,212.280,-117.310,-45.288
0.819,-0.244,0.600,210.754,-125.610,-9.460
1.010,0.140,0.557,164.673,-77.881,38.574
0.891,0.376,0.284,117.798,-15.259,76.721
1.091,0.565,0.064,80.200,-45.349,58.533
0.839,0.272,0.151,42.847,-72.144,49.866
1.005,0.337,0.466,19.226,-0.305,120.666
1.368,0.732,0.369,38.452,14.526,138.672
1.393,0.716,0.343,36.621,-39.185,78.918
1.338,0.536,0.315,28.076,-28.137,59.387
1.187,0.432,0.141,15.503,-2.686,32.227
1.050,0.343,0.116,-1.404,-0.061,18.188
1.061,0.166,0.135,5.310,-4.517,17.883
1.033,0.145,0.076,16.235,-8.789,13.916
1.059,0.065,0.085,-1.160,4.395,16.724
1.154,0.030,0.200,2.747,-4.761,10.437
1.110,0.034,0.111,3.357,6.409,6.897
1.015,-0.002,0.058,-4.639,16.907,7.751
0.972,-0.059,0.046,-8.118,9.460,2.258
0.984,-0.053,0.089,-8.728,0.732,1.343
1.011,-0.058,0.105,-10.559,-5.737,-5.432
0.958,-0.092,0.140,-14.282,-2.380,-7.996
0.968,-0.102,0.177,-14.160,3.113,-2.380
0.950,-0.117,0.142,-12.268,1.343,-2.747
0.969,-0.122,0.177,-10.803,-4.822,-4.700
0.980,-0.132,0.191,-6.653,-8.972,-6.958
0.997,-0.118,0.174,-6.042,-2.441,-3.296
1.015,-0.118,0.176,-5.371,-4.456,-6.226
0.989,-0.142,0.175,-5.310,-2.380,-5.554
0.998,-0.119,0.171,-4.395,0.916,-3.235
0.995,-0.109,0.158,-3.662,-0.793,-5.188
0.969,-0.129,0.164,-2.808,-3.601,-6.226
0.982,-0.114,0.154,-1.465,-1.831,-3.296
1.010,-0.092,0.149,-2.625,2.441,0.549
1.006,-0.089,0.140,-3.540,2.747,-1.526
0.996,-0.108,0.145,-2.625,-1.526,-4.211

1.264,-0.834,0.137,49.133,-79.590,-71.045
0.699,-1.586,0.458,65.247,-107.483,-112.305
0.566,-1.901,0.726,88.379,-44.617,-57.373
0.374,-1.845,0.609,160.156,-37.964,-43.152
0.032,-1.513,0.261,189.270,-51.086,-32.227
0.402,-0.911,0.211,192.261,-80.811,-9.766
0.427,-0.307,0.190,179.199,-97.778,-11.841
0.685,0.179,0.464,98.877,-36.194,68.420
0.958,0.418,0.645,96.252,-81.360,95.581
1.201,0.839,0.730,84.351,-75.378,108.154
1.448,0.803,0.814,37.659,26.611,146.851
1.403,0.874,0.443,50.842,36.499,112.610
1.482,0.955,0.065,37.842,-46.631,11.353
1.123,0.505,0.200,28.503,-80.872,-33.691
1.097,0.255,0.266,22.522,-30.090,-9.399
0.971,0.185,0.030,29.663,0.000,11.292
1.105,0.226,-0.012,20.630,5.737,18.311
1.196,0.167,0.016,12.024,0.854,10.193
1.139,0.021,0.105,8.057,-6.958,-2.441
1.008,-0.114,0.057,1.953,16.174,5.554
0.999,-0.126,0.028,-1.404,23.010,13.367
1.007,-0.124,0.022,-4.089,12.573,8.179
1.016,-0.183,0.111,-6.531,-2.686,-0.977
1.025,-0.166,0.170,-2.014,0.854,-1.099
0.992,-0.136,0.120,-4.822,13.306,0.977
0.948,-0.165,0.120,-5.310,5.066,-5.249
0.899,-0.182,0.100,-5.798,0.732,-4.395
0.941,-0.173,0.144,-6.226,-1.282,-2.991
0.948,-0.167,0.143,-5.859,0.244,-2.563
0.951,-0.195,0.149,-3.906,1.343,-0.122
0.956,-0.190,0.103,-0.793,3.296,4.395
0.994,-0.160,0.115,-1.831,4.456,7.996
1.057,-0.132,0.116,-1.221,2.441,5.127
1.052,-0.141,0.127,-4.150,-1.160,-4.944
0.972,-0.208,0.159,-2.319,-2.930,-7.385
0.959,-0.187,0.111,1.404,1.648,-0.854
1.000,-0.164,0.101,-0.793,1.160,-0.610
0.995,-0.163,0.119,0.000,-4.456,-5.615
0.997,-0.165,0.113,-0.854,0.488,-3.113
0.972,-0.175,0.095,-0.244,-1.099,-3.418

0.903,-1.212,0.170,26.672,-39.734,-50.171
0.786,-1.619,0.387,53.650,-49.316,-71.289
0.640,-1.791,0.522,101.440,-36.987,-74.951
0.367,-1.694,0.503,166.443,-49.072,-67.200
0.049,-1.393,0.253,193.176,-82.825,-49.805
0.101,-0.737,0.328,204.529,-117.920,1.160
0.288,0.021,0.191,178.162,-81.848,65.308
0.526,0.495,0.080,111.633,-59.143,143.433
1.244,0.988,0.466,91.553,-122.864,126.892
1.255,0.985,0.762,66.467,-110.779,125.610
1.812,1.119,0.664,9.338,47.607,183.899
1.828,1.128,0.380,13.916,32.043,96.863
1.649,0.922,0.229,19.348,-17.517,23.865
1.388,0.571,0.231,-1.465,-27.161,-40.833
1.125,0.245,0.223,-15.381,2.319,-50.354
0.961,0.134,0.146,-8.667,13.000,-39.429
0.996,0.073,0.116,-5.249,16.357,-26.428
0.998,0.033,0.063,1.465,11.902,-24.719
0.973,-0.003,0.026,-3.906,19.348,-19.104
0.859,-0.157,0.045,-7.507,12.756,-18.188
0.859,-0.210,0.068,-1.160,7.690,-5.920
0.901,-0.164,0.021,-1.953,12.451,0.671
0.940,-0.134,-0.002,-7.568,12.207,-1.709
0.913,-0.181,0.062,-10.010,-1.282,-8.728
0.930,-0.192,0.106,-4.517,-7.507,-4.395
0.986,-0.136,0.091,-2.686,-4.211,0.427
1.007,-0.135,0.097,-8.850,3.967,0.549
0.991,-0.187,0.117,-7.019,1.343,-1.526
0.992,-0.161,0.101,-3.479,3.235,1.099
0.989,-0.181,0.062,-4.700,3.479,1.221
1.005,-0.182,0.105,-3.906,-0.916,-0.305
1.007,-0.169,0.092,0.000,-0.793,-0.183
0.999,-0.169,0.069,0.793,2.197,0.793
1.017,-0.152,0.044,-0.732,2.197,0.610
1.017,-0.152,0.064,-2.441,-0.244,-1.404
0.993,-0.187,0.097,-4.150,3.296,-0.916
0.989,-0.168,0.088,-2.380,5.737,0.122
0.965,-0.162,0.054,-1.526,5.432,1.404
0.961,-0.161,0.040,-2.502,0.488,-0.061
0.939,-0.184,0.073,-1.587,-1.343,3.418

0.913,-0.997,0.187,46.631,-41.199,-48.279
0.837,-1.193,0.233,58.350,-45.532,-67.688
0.749,-1.236,0.140,68.970,-59.814,-94.971
0.468,-1.322,0.005,67.932,-68.909,-86.914
0.655,-1.233,0.232,60.303,-55.603,-67.017
0.265,-1.018,0.403,75.378,-83.191,-80.688
0.505,-0.557,0.491,91.248,-15.381,27.710
0.854,-0.021,0.389,128.174,-56.091,44.434
0.991,0.532,0.383,120.605,-161.987,47.729
1.500,0.637,0.821,81.726,-91.309,97.046
1.550,0.696,0.518,59.204,47.546,110.291
1.363,0.634,0.188,55.542,47.241,65.552
1.111,0.381,-0.064,45.898,12.329,35.706
1.107,0.161,0.045,38.269,-43.213,1.587
1.050,0.093,0.102,30.212,-12.878,22.400
1.091,0.115,0.000,15.137,16.113,34.424
1.109,0.030,0.036,7.812,5.310,25.879
1.105,-0.034,0.105,9.705,-4.150,23.193
1.114,-0.032,0.071,10.376,15.747,27.588
1.040,-0.048,-0.085,2.747,27.710,23.193
0.909,-0.179,-0.063,-13.733,10.925,4.211
0.911,-0.259,0.070,-13.794,-10.620,-1.221
0.924,-0.264,0.128,-13.794,-7.263,0.549
0.926,-0.281,0.153,-14.282,0.061,4.944
0.995,-0.283,0.186,-8.362,1.770,6.409
0.987,-0.274,0.165,-3.113,3.784,7.324
0.997,-0.256,0.119,-1.770,10.193,11.902
0.982,-0.238,0.109,-1.282,5.188,6.714
0.976,-0.242,0.114,-0.793,4.089,4.639
0.984,-0.217,0.124,1.648,3.967,2.808
0.962,-0.216,0.107,1.709,5.371,3.235
0.947,-0.219,0.082,1.648,2.686,2.686
0.940,-0.230,0.090,1.282,-0.427,1.953
0.969,-0.226,0.083,1.831,1.648,5.493
0.985,-0.198,0.064,2.930,-1.465,2.441
1.001,-0.207,0.070,0.122,1.038,1.465
0.997,-0.196,0.057,-0.244,0.244,0.305
1.007,-0.189,0.056,-0.488,-3.418,-2.075
0.997,-0.205,0.093,-0.793,-2.625,-1.770
1.002,-0.203,0.093,-0.610,1.160,0.366

0.979,-1.172,0.153,50.415,-34.973,-16.113
0.838,-1.763,0.338,81.238,-47.546,-29.602
0.876,-1.944,0.548,119.751,-22.949,-15.747
0.859,-1.833,0.561,187.988,-33.325,-37.903
0.625,-1.298,0.303,224.487,-60.974,-48.828
0.635,-0.564,0.193,214.050,-65.063,-48.096
0.470,0.007,0.026,152.710,-21.362,-1.038
0.709,0.530,-0.062,51.575,83.008,95.459
1.264,0.938,-0.083,46.448,-23.865,26.367
0.847,0.753,0.160,6.042,-48.279,48.401
1.724,0.894,0.480,-18.921,12.695,78.125
1.238,0.687,0.270,-5.310,-77.637,-14.893
1.198,0.404,0.468,-24.353,-68.542,0.000
1.405,0.253,0.440,0.427,-44.067,-1.587
1.150,0.241,0.192,-2.014,-12.756,11.658
1.160,0.157,0.157,-5.493,-6.653,15.137
0.849,-0.008,0.149,-9.216,-10.986,7.874
0.910,-0.035,0.116,-23.621,44.312,29.846
0.896,-0.021,0.072,-17.456,20.691,12.085
0.926,-0.040,0.135,-7.324,-22.766,-4.028
0.946,-0.157,0.222,0.793,-4.639,10.376
1.010,-0.107,0.148,6.042,20.020,17.212
0.871,-0.128,-0.029,8.850,23.743,13.794
0.943,-0.119,-0.026,6.531,10.559,14.099
1.033,-0.082,-0.010,3.052,1.587,8.728
1.034,-0.106,0.032,-0.183,-0.122,4.883
1.023,-0.134,0.081,-3.235,-3.967,1.465
1.020,-0.135,0.110,-1.038,-10.315,-3.845
0.998,-0.156,0.119,-3.601,-7.263,-5.188
0.961,-0.169,0.164,-3.906,0.549,-1.709
0.943,-0.176,0.105,-1.648,10.437,6.958
0.980,-0.117,0.031,-2.319,9.399,5.310
0.981,-0.121,0.036,-5.859,-2.136,-2.441
0.990,-0.139,0.110,-8.972,-11.597,-6.775
1.006,-0.103,0.125,-7.507,-9.155,-6.592
0.952,-0.120,0.094,-10.315,-11.169,-13.855
0.894,-0.210,0.129,-16.663,-13.428,-16.541
0.915,-0.257,0.174,-8.606,-13.672,-5.554
1.000,-0.175,0.153,-5.737,-5.676,2.563
1.035,-0.177,0.148,-9.094,5.432,6.042
