aX,aY,aZ,gX,gY,gZ
1.085,1.232,-0.071,-112.000,41.199,44.617
1.063,1.342,-0.115,-155.151,47.302,8.179
1.003,1.082,-0.013,-172.913,45.044,-61.096
0.815,0.347,0.123,-170.044,42.053,-146.545
0.238,-0.794,0.111,-156.860,32.776,-164.551
0.015,-1.368,0.061,-197.632,-0.122,27.710
0.547,-1.028,0.197,-182.617,-30.212,114.990
1.338,-0.777,0.409,-105.591,-56.824,55.298
0.999,-0.786,0.370,-51.575,-49.377,-16.907
0.769,-0.611,0.086,-23.743,-25.574,-18.005
0.802,-0.442,0.009,-20.325,-36.621,12.512
0.975,-0.310,0.140,-26.306,-40.283,29.663
1.014,-0.231,0.176,-17.639,-30.518,16.174
0.990,-0.200,0.121,-1.831,-18.799,1.221
0.929,-0.176,0.055,7.019,-15.869,-2.197
0.889,-0.111,0.006,-2.197,-17.700,9.583
0.936,-0.044,0.035,-13.428,-9.094,17.090
1.005,-0.010,0.088,-8.362,-2.869,4.150
0.941,-0.035,0.067,1.953,-2.014,-11.841
0.910,-0.041,0.018,8.606,-1.587,-16.663
0.891,-0.045,-0.020,5.127,-2.441,-14.099
0.889,-0.032,0.029,-2.808,-4.944,-6.775
0.937,-0.012,0.074,-3.357,-6.836,0.793
1.003,0.023,0.055,0.244,-4.150,-2.136
0.951,0.002,0.028,3.662,-7.446,-13.428
0.922,-0.011,0.023,-4.883,-6.348,-8.179
0.932,-0.025,0.062,-6.775,-5.615,-1.587
0.978,-0.026,0.074,-3.662,-5.981,-3.479
0.974,-0.036,0.082,0.183,-5.615,-8.606
0.969,-0.046,0.077,1.465,-4.211,-11.108
0.958,-0.053,0.062,-0.977,-5.127,-10.132
0.956,-0.055,0.071,-4.456,-6.165,-5.188
0.972,-0.052,0.089,-5.920,-4.944,-1.953
0.973,-0.056,0.101,-4.089,-4.211,-3.113
0.977,-0.051,0.094,-1.404,-3.784,-3.662
0.985,-0.041,0.093,-0.305,-3.601,-3.418
0.970,-0.036,0.092,0.488,-3.845,-3.296
0.985,-0.029,0.093,0.122,-0.183,0.488
1.001,-0.005,0.077,0.305,0.671,0.610

1.163,1.498,-0.016,-108.093,23.132,124.634
1.368,1.531,0.011,-137.939,19.470,73.547
1.103,1.020,0.109,-145.935,8.972,-28.381
0.785,0.362,0.097,-159.119,15.869,-86.121
0.548,-0.416,0.156,-145.020,57.373,-84.717
0.418,-1.226,0.171,-95.459,16.602,-48.340
0.745,-1.016,-0.190,-88.196,-38.147,-26.978
0.859,-0.965,0.034,-91.187,-60.242,-19.165
0.829,-1.023,0.371,-67.932,-55.115,-12.390
0.911,-0.750,0.314,6.104,-58.472,-6.592
0.946,-0.462,0.104,8.301,-58.655,-10.437
0.969,-0.316,0.002,-20.569,-35.889,-6.836
0.934,-0.319,0.166,-24.780,-23.682,-0.427
1.061,-0.165,0.273,-3.967,-12.939,0.244
1.057,-0.054,0.078,15.686,3.235,-20.386
0.937,-0.034,-0.063,14.099,9.521,-35.278
0.931,-0.051,-0.069,0.244,12.085,-31.250
0.950,-0.126,0.022,-8.118,18.066,-31.189
0.925,-0.185,0.020,-2.014,16.113,-34.424
0.928,-0.189,-0.062,4.089,10.864,-30.212
0.915,-0.187,-0.087,-6.409,5.920,-14.282
0.945,-0.192,-0.047,-10.376,3.845,-6.653
0.957,-0.226,0.017,-2.136,1.465,-5.554
0.973,-0.178,-0.017,3.052,-2.991,-2.197
0.981,-0.108,-0.033,1.404,-1.770,-1.770
0.967,-0.117,-0.024,-0.183,-1.160,-2.869
0.996,-0.099,-0.024,-0.061,-1.709,1.221
1.016,-0.089,-0.013,-0.854,-0.183,0.366
0.980,-0.121,0.031,3.723,2.869,-6.470
0.974,-0.126,-0.001,5.554,3.784,-5.371
0.968,-0.117,-0.027,0.488,0.916,-1.892
0.948,-0.136,0.002,-2.808,-0.854,-0.366
0.935,-0.130,0.022,-1.648,-0.793,3.174
0.982,-0.107,0.025,1.770,1.404,2.869
0.939,-0.124,-0.016,4.517,-0.366,-4.028
0.917,-0.122,-0.019,0.671,0.183,-2.014
0.950,-0.106,-0.015,-2.686,-0.549,0.916
0.948,-0.117,0.014,0.549,-2.930,-4.333
0.936,-0.116,0.013,2.625,-2.930,-4.272
0.958,-0.099,0.006,2.258,-0.732,-2.014

1.155,1.000,0.114,-77.515,20.020,100.403
1.341,1.392,0.025,-139.893,38.818,106.567
1.423,1.513,-0.030,-181.824,39.917,43.152
1.224,1.187,0.050,-213.562,49.744,-36.560
0.916,0.704,0.000,-239.563,67.444,-121.582
0.388,-0.069,0.084,-249.145,57.373,-179.321
-0.050,-0.883,0.261,-231.384,34.729,-158.020
0.157,-1.308,0.219,-203.064,18.005,-68.420
0.536,-1.401,0.278,-176.941,-27.771,-5.920
0.900,-1.326,0.523,-153.442,-52.490,36.987
0.952,-1.124,0.592,-109.009,-41.748,26.123
0.851,-0.943,0.400,-60.791,-38.208,22.949
0.851,-0.693,0.201,-36.621,-37.231,34.363
0.916,-0.460,0.151,-32.043,-28.992,41.931
0.970,-0.308,0.092,-19.287,-14.038,22.461
0.883,-0.277,0.037,-9.155,-9.155,5.981
0.815,-0.262,-0.067,-2.014,-4.578,2.136
0.857,-0.193,-0.130,-9.216,-10.010,16.418
0.937,-0.124,-0.013,-10.559,-8.362,14.832
0.974,-0.095,-0.035,-4.456,-6.836,5.005
0.947,-0.114,-0.047,-1.465,-7.507,-3.479
0.950,-0.135,-0.029,-5.676,-8.118,0.793
0.989,-0.119,-0.008,-4.456,-11.169,3.540
0.986,-0.118,0.025,-2.991,-13.184,2.441
0.978,-0.132,0.078,-4.517,-12.451,3.784
1.009,-0.118,0.083,-4.211,-6.165,4.822
1.005,-0.111,0.054,-3.052,-4.944,2.380
0.984,-0.120,0.058,-5.615,-1.892,-0.488
0.957,-0.154,0.073,-3.052,-1.160,0.366
0.965,-0.131,0.065,-3.906,-1.160,0.854
0.968,-0.128,0.085,-2.991,1.831,2.258
0.973,-0.112,0.043,1.709,3.723,-1.709
0.930,-0.134,0.060,2.319,3.601,-5.798
0.922,-0.131,0.027,2.319,4.333,-3.418
0.910,-0.124,0.023,0.427,1.099,-0.244
0.937,-0.096,0.032,-1.404,0.488,2.808
0.948,-0.089,0.021,0.305,0.061,-0.122
0.927,-0.108,0.027,1.160,-1.648,-3.296
0.935,-0.115,0.030,0.793,-2.014,-0.366
0.942,-0.111,0.043,1.160,-4.150,-0.061

1.127,1.444,-0.047,-105.225,13.733,127.502
1.481,1.721,-0.035,-159.912,10.437,111.877
1.421,1.549,0.081,-190.369,18.066,10.986
1.073,1.159,0.167,-194.397,26.855,-93.262
0.816,0.586,0.168,-176.270,39.490,-176.880
0.424,-0.269,0.168,-146.545,20.996,-166.321
0.343,-1.198,0.162,-135.803,3.662,-89.233
0.799,-1.150,0.189,-157.104,4.944,-24.902
0.878,-1.218,0.327,-121.704,-10.742,-25.269
0.705,-1.190,0.300,-55.237,-32.715,-17.090
0.823,-0.792,0.081,-43.213,-29.846,0.000
0.861,-0.636,0.114,-37.292,-35.828,0.488
0.895,-0.484,0.121,-22.095,-30.884,-3.723
0.839,-0.385,0.082,3.113,-23.926,-3.906
0.881,-0.257,0.022,0.000,-22.217,5.066
1.007,-0.154,0.015,-10.010,-18.188,4.395
0.977,-0.165,0.093,-14.221,-5.066,0.183
0.984,-0.151,0.014,-6.836,3.113,-0.427
0.977,-0.104,-0.035,-5.127,0.000,-6.042
0.927,-0.127,-0.018,-9.155,1.465,-14.221
0.914,-0.149,-0.018,-8.423,1.282,-11.047
0.929,-0.143,-0.021,-8.728,-1.404,-9.155
0.918,-0.157,0.001,-9.949,-2.686,-9.033
0.917,-0.183,0.042,-6.653,-3.357,-6.409
0.944,-0.158,-0.008,-1.099,-7.141,-6.104
0.894,-0.177,-0.004,-6.165,-8.118,-0.793
0.920,-0.184,0.011,-7.690,-7.263,5.981
0.939,-0.178,0.035,-4.944,-12.390,4.639
0.950,-0.169,0.053,-3.174,-9.399,6.531
1.014,-0.126,0.024,-1.953,-5.737,7.202
0.983,-0.159,0.059,0.854,-3.479,-1.404
0.972,-0.173,0.040,0.549,-1.099,2.136
0.985,-0.146,0.021,-1.526,-2.319,3.235
0.954,-0.164,0.049,-2.075,-2.319,2.075
0.949,-0.160,0.049,-0.366,-0.732,4.578
0.974,-0.126,0.022,1.160,-0.183,7.324
0.958,-0.130,0.032,3.540,-0.427,5.920
0.961,-0.128,0.016,4.272,-0.854,5.859
0.948,-0.123,0.024,3.723,-2.563,6.653
0.969,-0.111,0.053,2.136,0.244,9.766

1.011,1.310,-0.092,-33.386,48.523,53.223
1.036,1.690,-0.235,-106.628,59.570,56.580
1.060,1.870,-0.277,-158.936,26.794,10.986
1.148,1.502,-0.005,-211.487,15.381,-57.251
1.016,0.838,0.354,-228.699,30.029,-144.958
0.559,-0.399,0.488,-192.749,36.987,-220.032
0.069,-1.495,0.332,-155.212,22.644,-175.537
0.399,-1.425,0.267,-165.833,6.897,-25.452
1.126,-1.058,0.336,-148.987,-4.333,42.480
1.197,-0.978,0.441,-66.650,-39.734,-10.010
0.932,-0.919,0.326,-29.663,-30.518,-24.902
0.746,-0.847,0.145,-15.503,-35.522,-10.681
0.803,-0.579,0.105,-18.066,-35.095,22.339
0.971,-0.374,0.120,-8.545,-27.649,31.189
0.985,-0.245,0.063,6.714,-22.278,11.597
0.881,-0.209,-0.011,13.245,-19.470,-6.714
0.892,-0.169,-0.017,3.479,-14.954,6.226
0.984,-0.109,0.030,-7.874,-8.850,10.803
0.978,-0.121,0.082,-4.639,-5.859,-0.854
0.978,-0.124,0.044,8.545,-2.197,-14.893
0.936,-0.122,-0.014,6.836,-2.014,-16.113
0.914,-0.123,-0.018,-1.404,0.122,-10.010
0.949,-0.127,0.014,-5.371,0.000,-6.165
0.943,-0.143,0.042,-3.113,-2.747,-6.531
0.920,-0.146,0.014,-3.052,-4.456,-1.892
0.926,-0.138,0.043,-7.996,-6.653,4.578
0.961,-0.128,0.059,-7.629,-3.784,5.310
0.941,-0.106,-0.014,-4.944,-8.118,2.197
0.922,-0.105,0.016,-11.108,-10.132,4.944
0.959,-0.128,0.078,-7.812,-5.859,4.333
0.978,-0.156,0.061,-0.610,-4.028,-3.052
0.955,-0.147,0.037,0.122,-3.662,-5.005
0.951,-0.149,0.043,-2.014,-5.127,-2.930
0.968,-0.145,0.063,-3.540,-4.822,0.000
0.969,-0.146,0.067,-1.160,-2.441,-1.831
0.952,-0.152,0.069,2.869,-1.282,-2.625
0.956,-0.141,0.044,5.859,-1.953,-1.831
0.945,-0.135,0.036,4.761,-1.953,-0.549
0.960,-0.123,0.040,2.747,-1.953,1.892
0.972,-0.115,0.055,2.502,-3.235,2.991

1.169,0.983,0.108,-54.077,21.057,39.551
1.307,1.378,0.068,-99.976,36.865,60.730
1.279,1.578,-0.017,-136.780,41.260,39.795
1.274,1.679,-0.039,-199.707,51.514,-8.423
1.250,1.287,0.165,-240.540,73.608,-100.891
0.837,0.406,0.371,-236.755,89.050,-216.248
0.203,-0.634,0.406,-201.660,86.548,-257.751
-0.010,-1.360,0.288,-167.297,70.190,-189.392
0.213,-1.637,0.270,-147.461,40.710,-83.679
0.578,-1.571,0.325,-129.456,8.362,-7.141
0.824,-1.350,0.342,-103.271,-13.000,19.043
0.711,-1.187,0.290,-62.805,-25.635,10.681
0.632,-0.958,0.157,-29.297,-29.663,21.423
0.776,-0.664,0.030,-15.564,-28.259,43.884
0.861,-0.442,-0.033,-9.766,-31.555,46.082
0.911,-0.329,-0.010,-11.169,-28.015,40.466
0.941,-0.282,0.019,-10.376,-17.822,27.344
0.932,-0.267,-0.027,-1.526,-14.038,13.916
0.917,-0.226,-0.055,-1.404,-10.559,11.292
0.935,-0.196,-0.049,-8.423,-1.709,9.033
0.938,-0.215,-0.030,-4.639,4.944,-2.258
0.926,-0.216,-0.069,-0.366,4.150,-9.766
0.864,-0.249,-0.085,-1.343,0.977,-12.695
0.864,-0.253,-0.076,-4.517,-1.770,-7.629
0.876,-0.247,-0.040,-6.409,-3.906,-1.587
0.907,-0.224,-0.024,-4.944,-3.174,1.709
0.927,-0.213,-0.042,-3.601,-4.517,-2.502
0.892,-0.223,-0.033,-2.991,-6.653,-3.052
0.896,-0.225,-0.048,-4.395,-7.141,1.892
0.917,-0.205,-0.042,-8.728,-8.850,6.897
0.981,-0.193,0.006,-9.216,-6.592,3.601
0.968,-0.202,0.014,-2.258,-8.118,-5.798
0.946,-0.241,0.016,2.197,-4.822,-2.991
0.961,-0.221,-0.024,-0.183,-4.822,0.061
0.955,-0.242,0.019,-3.540,-1.221,0.244
0.949,-0.260,0.004,-0.244,-2.747,-2.014
0.935,-0.266,-0.003,0.610,-3.723,-0.061
0.914,-0.257,-0.008,1.038,-5.249,4.883
0.969,-0.218,0.015,1.892,-6.165,8.789
0.995,-0.201,0.008,3.845,-3.357,4.089

1.234,0.960,0.288,-41.504,6.470,49.072
1.395,1.362,0.120,-82.520,32.043,53.345
1.306,1.481,-0.003,-125.671,48.157,1.831
1.057,1.274,0.031,-157.349,38.635,-67.017
0.970,0.886,0.183,-188.721,43.213,-127.808
0.811,0.148,0.339,-196.167,54.565,-188.904
0.376,-0.980,0.518,-191.040,63.904,-217.651
0.068,-1.593,0.594,-167.969,69.458,-145.935
0.377,-1.571,0.363,-121.277,51.453,-42.908
0.739,-1.369,0.237,-89.783,17.578,6.897
0.784,-1.149,0.211,-71.106,-2.747,11.719
0.665,-0.991,0.160,-47.241,-9.949,7.812
0.713,-0.732,0.092,-31.250,-8.179,28.687
0.857,-0.471,-0.015,-20.630,-13.550,39.307
0.831,-0.352,-0.058,-18.860,-23.193,24.841
0.821,-0.307,-0.017,-23.682,-20.325,18.677
0.881,-0.269,0.008,-20.386,-17.517,16.785
0.883,-0.252,0.052,-14.099,-12.268,12.939
0.948,-0.216,0.034,-14.954,-2.197,10.315
0.989,-0.186,0.003,-18.738,2.258,-1.892
0.929,-0.248,0.021,-15.015,2.686,-10.559
0.883,-0.310,0.020,-12.268,2.502,-8.667
0.859,-0.321,0.014,-10.498,0.244,-3.174
0.876,-0.292,0.005,-9.277,-3.296,3.967
0.926,-0.248,0.024,-9.644,-3.235,5.981
0.904,-0.251,0.052,-5.432,-4.150,1.465
0.906,-0.235,0.009,-2.014,-4.700,3.174
0.921,-0.220,0.018,-2.930,-7.446,5.676
0.948,-0.219,0.045,-2.625,-5.005,2.747
0.923,-0.219,0.035,-1.953,-7.141,0.732
0.948,-0.216,0.072,-3.784,-6.470,5.676
0.969,-0.199,0.065,-2.319,-3.235,4.883
0.924,-0.207,0.043,0.305,-5.676,0.732
0.925,-0.205,0.062,-2.869,-3.357,3.967
0.944,-0.203,0.085,-1.526,-2.197,2.075
0.957,-0.198,0.073,-1.709,-0.549,2.380
0.957,-0.194,0.075,0.488,-1.709,0.610
0.942,-0.192,0.066,2.197,-1.343,-1.343
0.922,-0.192,0.067,3.174,-1.892,1.831
0.957,-0.169,0.056,2.319,-1.160,3.784

1.007,0.988,0.076,-88.318,24.170,68.481
1.102,1.335,0.077,-172.180,31.738,97.534
1.338,1.598,0.154,-204.834,31.677,54.687
1.388,1.578,0.286,-214.905,39.490,-47.424
1.075,1.191,0.309,-212.341,50.781,-148.376
0.582,0.617,0.272,-200.195,50.171,-195.862
0.160,-0.604,0.227,-189.453,54.077,-178.162
0.160,-1.161,0.146,-169.800,45.532,-124.329
0.428,-1.441,0.113,-150.879,-4.883,-69.031
0.670,-1.514,0.290,-155.823,-32.410,-15.137
0.809,-1.386,0.486,-105.347,-49.866,30.396
1.067,-1.090,0.387,-55.664,-41.382,23.010
1.023,-0.886,0.147,-32.227,-39.978,5.554
0.830,-0.576,0.048,-28.198,-40.466,21.729
0.926,-0.320,0.043,-20.325,-38.513,38.025
0.983,-0.178,0.033,-8.789,-33.447,33.020
1.062,-0.063,-0.038,-14.954,-13.794,14.404
1.089,-0.036,-0.018,-23.071,-4.822,-4.578
1.024,-0.104,0.068,-19.348,5.676,-17.883
0.929,-0.150,-0.007,-10.681,8.606,-20.508
0.912,-0.129,-0.069,-13.489,5.188,-20.508
0.934,-0.125,-0.016,-18.188,5.798,-22.034
0.917,-0.194,0.069,-12.451,6.958,-25.085
0.883,-0.209,0.018,-4.456,5.432,-21.301
0.902,-0.171,-0.024,-5.188,0.427,-12.146
0.922,-0.154,-0.010,-16.174,-2.686,-5.737
0.937,-0.155,0.042,-16.418,-5.005,-7.080
0.934,-0.203,0.119,-7.019,-2.625,-5.188
0.976,-0.163,0.042,1.099,-2.930,-8.423
0.929,-0.187,0.034,0.305,-2.258,-13.367
0.929,-0.190,0.040,-2.136,-1.465,-9.155
0.945,-0.179,0.038,-1.221,-1.709,-4.272
0.927,-0.188,0.055,0.977,-1.099,-4.211
0.952,-0.168,0.040,1.465,0.122,-2.014
0.972,-0.157,0.032,-0.610,2.014,-4.395
0.917,-0.193,0.034,0.488,1.160,-7.568
0.927,-0.188,0.026,1.648,-0.488,-1.282
0.972,-0.146,0.017,0.366,-0.977,1.648
0.955,-0.146,0.019,-1.038,0.916,-3.784
0.926,-0.177,0.036,-0.305,2.563,-3.052

1.402,0.840,-0.015,-102.417,33.691,97.656
1.476,1.029,-0.097,-129.883,45.349,79.468
1.392,1.008,-0.145,-146.729,49.255,27.771
1.128,0.683,-0.078,-158.020,50.903,-43.213
0.683,0.262,0.044,-164.734,42.908,-80.872
0.601,-0.057,0.083,-159.058,43.213,-62.134
0.725,-0.345,0.174,-132.996,26.733,-54.749
0.663,-0.762,0.211,-112.488,6.531,-74.890
0.356,-1.052,0.288,-118.286,6.531,-62.317
0.450,-0.984,0.235,-101.135,-1.404,13.733
0.722,-0.774,0.143,-88.684,-8.301,25.330
0.846,-0.681,0.090,-71.228,-8.484,9.644
0.759,-0.674,0.093,-57.739,-2.197,0.732
0.700,-0.543,-0.022,-31.555,-4.395,5.615
0.744,-0.383,-0.129,-12.573,-7.690,20.569
0.833,-0.209,-0.206,-5.859,-10.803,27.710
0.885,-0.120,-0.222,-6.348,-12.268,10.864
0.901,-0.135,-0.180,-7.385,-8.667,2.319
0.899,-0.130,-0.136,-3.296,-7.935,2.625
0.922,-0.097,-0.163,0.977,-8.850,7.141
1.004,-0.027,-0.133,-5.127,-9.888,16.113
1.075,0.006,-0.075,-7.446,-2.686,2.014
1.000,-0.049,-0.069,-3.174,-1.953,-7.935
0.899,-0.112,-0.089,0.610,-0.427,-8.789
0.935,-0.086,-0.117,-3.174,0.793,2.991
0.956,-0.059,-0.099,-3.906,-1.282,3.784
0.932,-0.066,-0.072,-3.357,-2.441,0.488
0.967,-0.057,-0.083,-2.625,2.197,-0.305
0.947,-0.063,-0.083,1.160,0.427,-7.080
0.929,-0.080,-0.080,0.488,2.563,-6.409
0.952,-0.083,-0.072,2.075,2.441,-5.310
0.941,-0.082,-0.093,5.127,2.075,-6.470
0.913,-0.091,-0.115,3.662,-0.305,-4.822
0.914,-0.090,-0.098,2.319,-0.671,0.427
0.943,-0.086,-0.074,5.066,-0.427,1.526
0.926,-0.093,-0.095,6.958,-0.732,0.183
0.925,-0.091,-0.101,8.789,-3.113,3.357
0.978,-0.054,-0.090,9.033,-3.601,8.057
0.981,-0.050,-0.092,8.057,-0.854,1.160
0.942,-0.082,-0.084,8.972,-0.427,0.549

1.071,1.179,0.091,-150.513,-3.357,15.198
1.152,1.295,0.083,-214.722,2.136,-44.556
1.165,1.028,0.192,-234.375,14.709,-127.808
0.726,-0.235,0.447,-226.074,25.818,-191.345
0.386,-1.077,0.539,-205.749,34.424,-155.457
0.519,-1.022,0.432,-173.706,23.743,-56.946
0.940,-0.797,0.225,-99.915,-15.198,-34.363
0.931,-0.839,0.177,-92.224,-15.686,-53.589
0.785,-0.906,0.240,-78.613,-10.559,-45.532
0.783,-0.813,0.153,-57.556,-8.728,-19.653
0.833,-0.631,0.059,-39.429,-19.653,-1.160
0.906,-0.484,0.045,-34.119,-22.583,5.188
0.921,-0.408,0.035,-29.297,-13.855,-6.042
0.873,-0.421,0.064,-21.790,-10.498,-3.479
0.885,-0.355,0.056,-16.541,-7.874,0.793
0.932,-0.288,0.034,-13.367,-4.822,2.991
0.950,-0.248,0.062,-9.460,-1.892,-4.822
0.896,-0.257,0.044,-3.296,-2.441,-11.719
0.878,-0.227,0.019,-2.869,-3.906,-4.883
0.946,-0.176,0.036,-10.193,-1.221,6.470
0.978,-0.178,0.080,-8.545,-1.587,1.587
0.941,-0.185,0.085,-2.136,-4.883,-0.488
0.933,-0.174,0.067,-2.075,-4.395,4.395
0.938,-0.159,0.061,-6.897,-2.686,5.798
0.941,-0.160,0.088,-9.399,-2.075,9.094
1.019,-0.140,0.111,-6.470,-0.854,10.498
0.996,-0.145,0.083,-0.732,-0.854,-0.122
0.922,-0.167,0.089,-0.977,0.671,-4.456
0.935,-0.171,0.064,-1.648,4.211,0.305
0.909,-0.185,0.064,-0.671,0.305,0.305
0.896,-0.196,0.072,2.136,0.305,4.822
0.917,-0.161,0.017,0.977,-4.150,6.836
0.917,-0.152,0.059,-2.441,-5.676,9.766
0.978,-0.127,0.066,0.916,-2.441,10.742
0.958,-0.114,0.060,1.221,-4.028,6.470
0.954,-0.124,0.105,0.244,-2.441,5.127
0.977,-0.114,0.066,3.235,0.854,2.502
0.948,-0.124,0.062,3.967,-1.282,-0.854
0.948,-0.124,0.060,1.648,-0.854,1.038
0.946,-0.136,0.075,-1.282,-0.061,0.793

1.073,1.167,0.028,-96.436,15.381,54.687
1.188,1.371,-0.117,-137.878,13.062,28.503
1.074,1.182,-0.051,-179.687,9.216,-52.185
0.657,0.563,0.074,-208.618,10.010,-153.381
0.038,-0.256,-0.050,-234.680,-14.099,-98.450
-0.169,-0.693,0.048,-257.202,-47.180,27.771
0.943,-0.638,0.484,-216.614,-76.538,69.885
1.247,-0.825,0.668,-161.560,-91.980,16.479
1.164,-0.790,0.719,-98.938,-65.613,-40.771
1.030,-0.707,0.501,-61.707,-54.260,-37.537
1.084,-0.558,0.369,-50.842,-39.734,-19.653
1.087,-0.434,0.284,-46.936,-26.672,-18.982
1.054,-0.369,0.266,-36.316,-13.184,-28.809
0.959,-0.339,0.237,-23.193,-6.531,-30.884
0.942,-0.267,0.158,-12.085,-1.404,-24.170
0.959,-0.179,0.120,-4.639,-1.831,-15.991
0.976,-0.123,0.138,-4.639,3.784,-18.005
1.010,-0.116,0.176,4.700,9.094,-28.076
0.913,-0.148,0.088,13.062,8.362,-34.302
0.903,-0.144,0.077,7.324,6.653,-24.719
0.937,-0.133,0.133,-0.305,4.883,-13.977
0.934,-0.126,0.143,1.770,1.404,-11.597
0.952,-0.096,0.138,3.418,-0.244,-7.507
0.960,-0.080,0.145,1.648,1.343,-5.798
0.955,-0.107,0.149,0.977,2.563,-5.127
0.936,-0.127,0.158,3.418,2.563,-0.488
0.952,-0.106,0.124,3.418,1.038,0.793
0.927,-0.105,0.128,2.014,0.854,1.526
0.950,-0.098,0.150,2.869,1.404,3.235
0.953,-0.094,0.149,4.333,1.465,3.845
0.943,-0.093,0.136,2.258,1.099,4.272
0.937,-0.093,0.140,-0.916,1.099,5.371
0.939,-0.099,0.162,-0.793,1.709,5.615
0.928,-0.094,0.145,2.441,1.953,4.089
0.888,-0.082,0.125,1.892,0.000,7.996
0.924,-0.061,0.111,-1.282,0.061,12.695
0.973,-0.054,0.137,-1.099,-0.732,9.216
0.973,-0.065,0.164,2.441,-0.183,3.906
0.954,-0.063,0.138,2.930,0.000,1.587
0.948,-0.061,0.141,1.221,-0.732,2.197

1.230,1.427,0.000,-88.013,20.142,107.788
1.556,1.893,-0.208,-154.114,32.959,101.746
1.450,1.800,-0.122,-225.708,11.047,-24.719
1.152,1.223,0.335,-240.112,9.521,-70.129
0.870,0.193,0.808,-167.908,22.217,-170.898
0.537,-1.096,0.691,-108.093,13.855,-163.757
0.250,-1.443,0.273,-130.554,-4.578,-71.106
0.786,-1.372,0.291,-164.978,-6.348,6.042
0.931,-1.378,0.704,-158.936,-28.076,15.869
0.856,-1.204,0.700,-90.271,-34.607,2.319
0.767,-0.980,0.278,-21.545,-17.883,2.869
0.761,-0.760,0.066,-39.246,-19.104,16.541
0.838,-0.518,0.186,-37.903,-17.090,20.935
0.872,-0.363,0.106,-22.034,-12.146,18.250
0.880,-0.219,0.030,-8.423,-13.611,4.944
0.878,-0.161,-0.005,-15.503,-4.333,0.000
0.933,-0.151,0.037,-22.156,5.371,-4.944
0.885,-0.185,0.079,-17.090,5.005,-15.259
0.894,-0.174,0.019,-8.301,6.653,-15.869
0.928,-0.158,0.004,-8.240,3.052,-15.625
0.928,-0.164,0.040,-11.841,2.869,-16.968
0.915,-0.198,0.071,-11.169,2.808,-15.503
0.922,-0.204,0.063,-7.935,-0.244,-10.071
0.948,-0.177,0.051,-9.033,-7.019,-1.343
0.972,-0.159,0.056,-12.634,-9.705,-0.732
0.969,-0.182,0.151,-10.925,-7.996,4.578
1.007,-0.132,0.119,-6.409,-7.141,6.348
0.985,-0.143,0.136,-4.517,-5.249,1.526
0.996,-0.124,0.115,-4.456,-4.456,-0.183
0.996,-0.143,0.166,-3.662,-1.953,-1.465
0.988,-0.153,0.128,-0.549,2.563,-4.883
0.936,-0.174,0.110,-2.136,-2.502,-2.869
0.957,-0.159,0.122,-5.737,-0.610,2.625
0.950,-0.151,0.125,-4.822,-2.319,2.258
0.933,-0.149,0.123,-2.808,-4.395,3.601
0.957,-0.130,0.119,-0.854,-2.441,6.470
0.969,-0.127,0.115,-1.587,-2.686,4.761
0.961,-0.123,0.136,-2.136,-4.333,4.822
1.001,-0.102,0.140,-1.465,-2.625,5.127
0.989,-0.104,0.136,-0.061,-1.038,0.122

1.025,0.884,0.151,-95.703,12.695,25.513
1.066,0.986,0.090,-119.934,6.409,34.058
1.208,1.087,0.093,-181.091,5.432,11.108
1.237,0.694,0.484,-196.472,18.127,-65.735
0.774,-0.039,0.515,-159.424,21.851,-149.719
0.303,-0.944,0.281,-134.155,3.174,-115.662
0.384,-1.411,0.315,-185.974,-4.700,4.639
1.092,-1.093,0.705,-162.109,-8.789,57.922
1.175,-0.909,0.467,-84.167,-16.174,18.250
0.861,-0.754,0.109,-38.513,-12.817,-27.588
0.723,-0.591,-0.011,-51.636,-7.568,-8.179
0.804,-0.518,0.169,-48.828,-19.165,8.118
0.911,-0.395,0.210,-37.903,-22.766,16.541
1.001,-0.251,0.188,-27.710,-18.005,13.184
0.986,-0.208,0.185,-13.184,-9.216,-6.165
0.927,-0.176,0.149,-11.536,-1.831,-5.432
1.012,-0.145,0.128,-15.503,3.540,-5.737
0.945,-0.210,0.151,-14.404,4.944,-18.005
0.883,-0.220,0.123,-5.737,1.099,-13.245
0.914,-0.191,0.088,-7.507,1.282,-7.141
0.897,-0.181,0.115,-8.484,0.549,-1.404
0.964,-0.133,0.104,-7.812,0.854,4.822
0.948,-0.143,0.081,-6.226,-1.099,-1.221
0.861,-0.181,0.094,-9.460,-4.822,1.099
0.977,-0.128,0.135,-10.742,-4.395,8.667
0.964,-0.144,0.140,-6.348,-3.174,2.136
0.909,-0.149,0.130,-2.808,-4.700,2.686
0.949,-0.132,0.148,-2.502,-1.709,6.531
0.959,-0.113,0.119,-3.357,-2.625,3.540
0.948,-0.130,0.146,-5.737,-3.113,4.517
0.991,-0.115,0.180,-3.784,-2.319,2.625
0.990,-0.133,0.187,-0.244,-0.732,-0.610
0.968,-0.123,0.171,0.793,-1.160,-0.305
0.987,-0.110,0.147,-0.610,2.075,0.000
0.927,-0.118,0.152,-2.136,1.709,-2.869
0.928,-0.111,0.163,0.732,0.671,1.465
0.966,-0.071,0.150,3.479,1.465,4.578
0.980,-0.072,0.131,2.563,1.282,-0.977
