aX,aY,aZ,gX,gY,gZ
0.858,0.256,-1.010,-48.645,64.392,71.960
0.694,0.249,-0.744,-47.913,66.467,45.044
0.610,0.192,-0.407,-1.648,48.828,-28.015
0.733,0.117,0.210,65.063,-7.080,-140.076
0.571,-0.220,0.509,87.585,-93.201,-227.112
0.234,-0.590,0.684,2.075,-101.196,-119.812
0.867,-0.450,1.086,-100.525,-43.884,124.756
1.535,-0.217,1.368,-35.034,-57.861,71.106
1.570,-0.147,1.233,40.405,-66.528,-53.101
1.036,-0.404,0.835,38.574,-55.542,-71.289
1.119,-0.274,0.650,-4.089,-14.587,16.663
1.205,-0.111,0.464,-11.414,-0.061,35.706
1.049,-0.136,0.224,6.897,-3.052,-6.775
0.883,-0.202,0.052,14.282,-10.498,-12.756
0.880,-0.200,0.022,2.075,-12.695,23.926
0.953,-0.108,0.019,-7.202,-5.188,47.119
0.971,-0.042,0.002,-3.601,-5.554,36.743
0.934,-0.080,0.004,4.700,-13.245,15.442
0.926,-0.083,0.038,4.089,-17.700,11.169
0.995,-0.077,0.100,-3.052,-14.771,18.860
1.028,-0.073,0.148,-2.563,-12.451,14.221
1.019,-0.070,0.157,0.122,-9.827,10.803
1.039,-0.067,0.164,3.296,-9.094,5.981
1.029,-0.065,0.155,5.249,-8.545,0.122
0.993,-0.076,0.116,1.892,-4.883,0.854
1.001,-0.076,0.128,-0.671,-4.700,10.559
1.038,-0.046,0.155,2.869,-4.150,8.423
1.019,-0.044,0.131,3.174,-0.671,1.831
0.992,-0.063,0.118,1.343,2.136,0.610
0.985,-0.073,0.119,1.282,0.732,0.916
0.987,-0.060,0.123,0.793,0.488,2.930
1.013,-0.038,0.131,-0.977,2.258,0.427
1.008,-0.044,0.135,-1.282,5.005,-5.188
0.981,-0.087,0.117,1.343,4.700,-9.094
0.962,-0.090,0.105,1.953,3.296,-6.226
0.977,-0.085,0.120,-2.930,3.601,2.319
1.012,-0.074,0.133,-3.479,2.563,3.296
1.004,-0.082,0.134,1.648,2.686,-3.418
0.989,-0.088,0.141,3.601,2.502,-3.845

1.216,0.190,-0.920,0.549,28.992,0.000
0.978,0.115,-1.022,-18.494,40.344,-0.916
0.776,-0.034,-1.009,-47.241,56.335,20.996
0.763,-0.059,-0.746,-50.598,63.293,33.997
0.867,-0.044,-0.323,-0.549,37.415,-17.639
0.831,0.018,-0.066,56.763,0.793,-101.379
0.601,-0.006,0.120,36.560,-2.502,-128.601
0.440,-0.338,0.433,-13.062,-13.916,-87.219
0.807,-0.332,0.871,-15.320,-68.420,-14.099
1.431,-0.096,1.251,8.972,-108.704,-12.207
1.296,-0.147,1.248,1.770,-58.105,-76.965
0.995,-0.480,1.003,-12.573,-37.292,-39.429
0.979,-0.516,0.878,-11.353,-43.335,24.353
1.144,-0.307,0.671,2.197,-34.851,33.142
1.103,-0.199,0.507,14.526,-27.344,9.338
0.972,-0.187,0.325,12.207,-23.926,8.545
0.938,-0.172,0.220,1.099,-19.165,30.823
1.016,-0.127,0.187,-2.197,-16.235,35.522
1.018,-0.115,0.164,-1.892,-8.850,25.879
0.967,-0.118,0.103,1.709,-3.662,16.357
0.930,-0.144,0.075,3.357,-11.780,13.367
0.919,-0.155,0.144,-0.916,-12.695,22.766
0.950,-0.126,0.139,-5.676,-5.920,32.715
0.998,-0.087,0.172,-4.028,-7.568,28.992
1.034,-0.077,0.215,2.441,-7.080,13.916
1.025,-0.049,0.207,6.592,-2.869,-0.977
1.004,-0.070,0.170,6.653,-1.099,-11.414
0.937,-0.106,0.136,5.066,-1.526,-7.263
0.943,-0.131,0.147,4.395,-1.404,1.953
0.954,-0.097,0.139,5.798,-2.136,6.531
0.981,-0.067,0.144,4.517,-1.892,7.385
0.994,-0.048,0.135,0.122,-1.343,6.042
1.011,-0.058,0.155,-0.610,-3.113,3.601
1.031,-0.067,0.174,1.404,-2.747,-3.845
1.015,-0.075,0.165,0.610,0.610,-9.033
0.989,-0.098,0.167,0.122,1.221,-11.536
0.978,-0.111,0.169,0.244,1.221,-10.193
0.992,-0.107,0.174,0.244,1.953,-7.080
0.996,-0.110,0.154,1.892,2.808,-8.362
0.977,-0.119,0.139,2.380,1.770,-10.071

1.210,-0.326,1.040,19.104,-61.584,-115.234
0.891,-0.650,0.963,-4.333,-56.763,-71.289
0.964,-0.653,0.944,-25.574,-51.331,31.372
1.225,-0.361,0.958,-8.667,-50.537,50.293
1.147,-0.102,0.641,11.536,-35.583,22.522
1.093,-0.089,0.533,10.681,-25.696,0.549
1.002,-0.103,0.350,8.179,-24.048,-3.906
0.944,-0.116,0.238,6.897,-24.536,12.207
0.977,-0.045,0.158,2.441,-17.090,30.151
1.094,0.025,0.104,1.526,-10.010,20.630
1.077,-0.002,0.054,4.150,-7.690,-4.211
0.937,-0.116,-0.014,2.258,-9.521,-5.310
0.911,-0.147,-0.029,-3.845,-10.437,16.907
0.979,-0.078,0.021,-6.592,-11.597,24.414
1.028,-0.044,0.087,-5.432,-10.864,9.766
1.008,-0.096,0.118,1.404,-11.719,-6.531
0.942,-0.141,0.121,3.418,-10.925,0.793
0.974,-0.099,0.144,0.183,-8.301,13.245
1.008,-0.052,0.142,0.427,-5.981,10.254
1.014,-0.035,0.128,1.526,-7.019,-0.427
1.021,-0.080,0.146,1.587,-9.033,-7.202
1.006,-0.102,0.144,0.488,-6.775,-4.517
1.010,-0.071,0.105,-1.160,-3.113,2.930
1.017,-0.064,0.097,-3.052,-2.686,4.822
1.015,-0.070,0.099,-1.892,-3.296,2.747
1.021,-0.074,0.117,-1.892,-3.601,0.854
1.031,-0.090,0.151,-2.930,-3.357,0.244
1.028,-0.105,0.141,-1.343,-0.122,-1.282
0.996,-0.102,0.129,0.122,0.793,-2.075
0.996,-0.090,0.125,0.854,-0.061,-1.038
0.995,-0.089,0.122,-0.671,0.427,-1.282
0.991,-0.106,0.128,-0.671,0.000,-3.052
0.982,-0.103,0.109,0.732,1.587,-2.563
0.964,-0.098,0.092,1.160,2.136,0.244
0.973,-0.078,0.078,0.793,0.793,3.906
0.977,-0.080,0.095,0.732,-1.648,3.906
0.991,-0.082,0.111,0.854,-2.686,2.380
1.004,-0.087,0.137,0.916,-2.319,2.380
1.017,-0.088,0.156,1.770,-1.343,2.258
1.017,-0.071,0.164,0.977,0.610,3.723

0.918,0.243,-0.925,2.747,31.677,39.673
0.763,0.374,-0.877,-17.395,49.500,68.298
0.741,0.391,-0.664,-32.837,58.228,66.895
0.880,0.423,-0.314,-11.292,54.504,3.479
0.729,0.232,-0.091,47.546,11.902,-122.925
0.353,-0.243,0.219,39.978,-53.589,-135.254
0.777,-0.247,0.814,-43.701,-56.824,2.502
1.617,0.060,1.231,-45.776,-40.955,35.339
1.529,0.029,1.109,26.184,-65.979,-103.516
0.912,-0.326,0.925,50.415,-72.815,-156.921
1.010,-0.344,0.841,12.146,-48.279,-66.406
1.246,-0.177,0.810,-11.780,-33.020,3.357
1.229,-0.094,0.670,3.601,-27.771,-9.827
1.048,-0.073,0.419,21.301,-19.470,-36.865
0.873,-0.107,0.205,17.090,-13.245,-31.799
0.877,-0.085,0.106,0.610,-9.705,1.404
0.906,-0.062,0.087,-9.949,-10.803,21.545
0.971,-0.042,0.064,-11.475,-13.245,19.714
0.978,-0.087,0.095,-5.798,-16.846,10.071
0.979,-0.109,0.086,-1.099,-13.855,7.080
0.960,-0.087,0.085,-3.235,-10.437,13.672
0.979,-0.071,0.126,-5.859,-11.719,18.921
1.004,-0.051,0.139,-5.859,-9.399,20.752
1.017,-0.033,0.148,-2.930,-10.986,12.573
1.041,-0.018,0.167,-1.831,-10.132,9.094
1.039,-0.035,0.166,-1.709,-6.470,2.258
1.025,-0.083,0.160,2.380,-4.272,-1.526
0.980,-0.077,0.135,4.700,-4.822,4.211
0.981,-0.045,0.135,3.174,-5.005,7.629
1.005,-0.039,0.124,2.686,-4.944,8.301
0.993,-0.028,0.115,1.587,-6.409,8.972
0.991,-0.015,0.133,-1.404,-6.409,9.888
1.017,-0.019,0.163,-1.343,-3.052,9.460
1.040,-0.021,0.167,2.197,-0.916,2.136
1.021,-0.034,0.151,4.028,-1.770,-4.395
1.005,-0.055,0.151,2.380,-1.648,-1.587
1.009,-0.050,0.154,0.122,-0.488,2.930
1.017,-0.048,0.163,1.404,-0.061,2.930
1.013,-0.041,0.159,3.418,-1.038,1.404
1.006,-0.045,0.166,3.296,-2.014,1.221

1.141,-0.311,0.980,-57.068,-43.213,32.410
1.330,-0.192,1.016,-1.404,-65.430,2.808
1.266,-0.179,0.923,12.756,-72.144,-21.301
1.217,-0.185,0.887,-1.709,-63.232,-6.653
1.112,-0.081,0.692,-15.869,-42.786,19.104
1.153,-0.010,0.568,-21.606,-25.635,33.630
1.134,0.021,0.475,-3.967,-29.175,-4.333
1.093,-0.060,0.345,-0.793,-26.062,-20.447
1.093,-0.101,0.298,-9.277,-9.338,-6.348
1.077,-0.061,0.181,-10.925,5.981,8.545
1.035,-0.039,0.095,-4.944,7.080,4.028
1.004,-0.057,0.063,-2.563,1.953,-2.075
0.979,-0.088,0.105,-3.540,0.854,-0.061
0.995,-0.104,0.145,-4.272,2.197,3.845
1.005,-0.103,0.165,0.854,1.160,1.282
0.991,-0.077,0.157,6.836,1.099,-3.418
0.963,-0.067,0.120,5.493,3.540,-5.554
0.924,-0.083,0.104,3.052,1.770,-0.732
0.929,-0.078,0.110,2.197,-1.221,5.493
0.995,-0.053,0.145,2.380,-4.028,5.249
1.019,-0.043,0.163,2.747,-3.662,0.671
1.002,-0.062,0.150,3.052,-0.488,-3.540
0.980,-0.069,0.129,2.808,0.427,-0.610
0.983,-0.058,0.122,1.526,-0.671,2.319
1.007,-0.046,0.129,0.366,-0.916,2.258
1.013,-0.042,0.133,-1.160,0.488,1.892
1.016,-0.042,0.131,-2.502,0.793,0.366
1.013,-0.052,0.135,-1.953,0.183,-3.784
0.997,-0.069,0.125,-1.404,0.671,-4.639
0.986,-0.093,0.139,-0.671,-0.610,-3.357
0.977,-0.076,0.130,0.305,-0.854,-0.183
0.982,-0.066,0.127,-1.343,-0.427,2.441
0.999,-0.073,0.146,-0.427,-0.916,2.380
0.998,-0.066,0.145,0.183,-0.427,2.380
0.987,-0.066,0.144,-0.305,-1.099,2.808
0.990,-0.070,0.162,-0.916,-0.854,4.211
0.997,-0.069,0.165,-0.977,0.366,5.737
1.002,-0.057,0.171,0.549,0.244,4.822
1.013,-0.050,0.186,0.183,1.770,2.686
1.008,-0.056,0.191,0.061,2.747,1.343

0.940,0.409,-0.982,-30.273,56.030,53.162
0.806,0.480,-0.995,-41.870,67.017,34.302
0.683,0.419,-0.854,-22.034,61.707,-16.968
0.402,0.101,-0.487,7.629,24.109,-72.510
0.493,-0.056,0.078,16.235,-31.921,-77.515
0.764,-0.045,0.598,-10.620,-88.501,-71.228
1.077,-0.121,0.973,-17.151,-70.435,-91.797
0.939,-0.405,1.074,9.583,-102.783,-115.723
0.991,-0.555,1.201,-7.568,-106.812,-49.561
1.364,-0.322,1.086,-16.785,-53.894,8.911
1.264,-0.211,0.804,4.883,-31.128,-13.916
1.013,-0.183,0.510,25.574,-23.682,-37.659
0.942,-0.141,0.260,21.667,-16.357,-11.963
0.936,-0.095,0.158,4.333,-13.672,16.968
0.966,-0.036,0.080,0.000,-10.925,25.146
0.950,-0.045,0.025,4.456,-15.381,16.602
0.947,-0.070,0.051,3.235,-20.386,15.930
0.955,-0.072,0.086,-5.432,-18.188,26.550
1.015,-0.072,0.147,-9.644,-19.104,32.227
1.045,-0.088,0.200,-6.775,-21.667,22.766
1.066,-0.070,0.230,1.465,-15.747,6.958
1.064,-0.076,0.258,3.723,-5.981,-3.052
0.988,-0.090,0.167,5.432,-1.099,-6.531
0.950,-0.067,0.110,4.333,-5.920,3.601
0.999,-0.018,0.134,1.770,-9.094,12.695
1.038,0.003,0.134,0.671,-6.897,9.766
1.029,0.003,0.118,-0.793,-4.822,4.822
1.041,-0.011,0.154,-1.282,-7.812,1.099
1.040,-0.016,0.174,-2.014,-7.690,-1.770
1.055,-0.034,0.192,-1.648,-5.310,-8.301
1.048,-0.067,0.207,0.305,-1.892,-11.292
1.009,-0.070,0.181,1.160,-0.305,-10.925
0.989,-0.056,0.160,0.916,-0.916,-6.714
0.999,-0.037,0.159,-2.014,-0.122,-5.066
0.998,-0.052,0.161,-5.676,2.869,-6.958
0.979,-0.103,0.173,-3.723,0.610,-11.475
0.976,-0.128,0.174,-0.793,-0.061,-8.911
0.980,-0.116,0.159,1.038,-0.610,-5.615
0.982,-0.108,0.176,0.000,0.122,-2.258
0.993,-0.106,0.183,-2.014,0.854,1.831

0.805,0.409,-0.887,44.556,68.909,39.917
0.609,0.538,-0.940,36.011,79.224,35.095
0.367,0.481,-0.864,-11.475,50.232,20.020
0.297,0.160,-0.242,-19.653,-5.798,5.249
0.628,-0.161,0.417,-4.395,-93.140,-16.724
1.054,-0.330,1.168,-28.137,-117.432,30.518
1.505,0.009,1.390,-13.062,7.812,18.921
1.419,0.197,1.020,51.575,18.860,-114.441
0.580,-0.149,0.588,54.199,-49.622,-157.166
0.787,-0.221,0.722,-10.254,-70.984,-50.171
1.246,-0.053,0.857,-34.424,-63.599,18.005
1.347,0.032,0.696,-5.615,-38.330,-20.996
1.026,-0.049,0.392,23.254,-15.869,-76.172
0.829,-0.168,0.150,22.156,-14.099,-66.772
0.899,-0.137,0.123,-3.418,-18.433,-3.235
1.061,-0.024,0.158,-18.982,-12.634,35.339
1.104,0.011,0.151,-10.864,-10.010,10.010
1.066,-0.057,0.134,-0.977,-8.240,-13.672
0.975,-0.123,0.143,3.296,-4.822,-9.338
0.999,-0.051,0.125,-0.061,-2.197,9.949
1.054,-0.002,0.107,-4.333,-0.427,13.916
1.033,-0.019,0.129,-1.099,-3.113,1.099
1.018,-0.021,0.135,2.930,-2.991,-5.615
1.030,-0.025,0.113,4.944,0.366,-8.850
1.012,-0.039,0.104,7.141,1.038,-13.123
0.983,-0.061,0.109,7.568,-1.526,-14.771
0.987,-0.068,0.128,4.395,-0.977,-6.775
1.005,-0.060,0.116,2.136,0.854,2.319
0.998,-0.046,0.118,1.953,-0.183,2.808
1.007,-0.032,0.142,3.052,0.793,-0.122
1.009,-0.032,0.139,4.456,0.793,-5.554
0.966,-0.060,0.131,3.662,0.122,-6.531
0.952,-0.057,0.112,0.977,-0.793,-1.892
0.972,-0.037,0.120,-2.563,-0.916,4.700
1.001,-0.024,0.133,-1.892,-2.808,3.540
0.999,-0.025,0.133,-0.366,-2.319,-1.343
1.003,-0.040,0.144,-0.610,-0.488,-2.747
1.008,-0.047,0.130,-0.671,0.488,-2.808
0.999,-0.054,0.116,-2.075,0.488,-0.427
1.006,-0.061,0.125,-0.549,-1.282,1.038

1.051,0.190,-0.979,-5.920,44.495,42.358
0.927,0.289,-1.119,-19.958,58.960,56.641
0.791,0.292,-1.033,-38.635,67.322,43.701
0.705,0.224,-0.753,-16.663,54.443,-2.075
0.650,0.161,-0.424,30.640,28.442,-72.205
0.648,0.188,-0.038,66.345,-3.174,-140.991
0.605,0.138,0.240,34.119,-12.085,-146.057
0.512,-0.154,0.512,-26.367,-21.851,-75.439
0.918,-0.386,0.968,-38.574,-62.500,-8.240
1.444,-0.341,1.301,-21.606,-91.431,-8.545
1.543,-0.294,1.313,-7.202,-58.411,-34.607
1.259,-0.353,0.861,5.554,-25.696,-50.659
1.081,-0.346,0.714,6.531,-21.851,-19.348
1.031,-0.130,0.312,-4.700,-13.062,30.579
1.069,-0.030,0.159,-5.310,-10.620,33.508
1.037,-0.037,0.109,4.150,-14.343,8.850
0.897,-0.072,0.027,7.874,-14.404,5.432
0.852,-0.073,-0.054,1.648,-9.766,22.766
0.870,-0.052,-0.062,-3.723,-14.404,35.400
0.946,-0.031,-0.020,-7.263,-17.517,37.720
1.044,-0.025,0.059,-6.897,-18.799,29.846
1.055,-0.029,0.090,-0.061,-18.127,9.827
0.998,-0.042,0.071,2.380,-15.137,-0.977
1.027,-0.057,0.100,0.977,-16.907,-0.732
1.032,-0.051,0.095,-1.282,-12.329,1.343
1.038,-0.056,0.112,-1.831,-6.409,0.610
1.043,-0.063,0.106,-0.793,-1.343,-1.465
1.009,-0.065,0.039,2.197,-3.540,-4.028
1.022,-0.063,0.069,4.639,-6.104,-1.953
1.016,-0.039,0.062,2.930,-2.380,0.977
1.020,-0.056,0.069,1.343,-3.418,-1.404
0.994,-0.073,0.090,0.488,-3.357,-0.305
1.002,-0.052,0.100,0.122,-1.404,4.211
1.024,-0.056,0.125,0.366,-0.549,-1.648
0.983,-0.075,0.087,2.563,1.221,-4.395
0.969,-0.088,0.082,3.845,-1.526,-0.427
0.989,-0.058,0.092,1.953,1.221,4.578
0.995,-0.027,0.067,1.709,1.465,0.854
1.000,-0.044,0.070,3.479,-0.732,-3.906
1.000,-0.049,0.080,0.916,0.000,-2.319

0.988,0.128,-1.041,33.386,29.419,-13.184
0.879,0.204,-1.086,9.949,40.955,2.197
0.847,0.166,-0.905,1.160,45.349,5.066
0.786,0.158,-0.649,10.559,30.334,-6.775
0.671,0.176,-0.400,6.470,25.330,-11.963
0.712,0.129,0.006,-2.319,32.166,-15.747
0.845,0.046,0.327,22.461,19.104,-62.256
0.793,-0.153,0.425,13.489,-24.353,-73.975
0.813,-0.444,0.716,-42.236,-37.659,10.620
1.267,-0.355,1.068,-46.021,-11.841,64.270
1.498,-0.105,0.898,2.563,-15.381,-7.202
1.086,-0.213,0.585,31.006,-29.541,-76.660
0.904,-0.336,0.463,15.625,-34.546,-60.852
0.931,-0.283,0.398,-11.292,-22.949,19.470
0.995,-0.143,0.302,-6.531,-27.039,24.170
1.029,-0.048,0.182,4.333,-25.330,8.240
0.937,-0.012,-0.022,7.996,-19.104,-2.563
0.890,-0.027,-0.097,1.770,-19.287,-1.831
0.908,-0.018,-0.097,-11.292,-16.357,15.625
0.981,-0.036,-0.012,-15.808,-18.127,21.484
1.025,-0.057,0.040,-8.484,-15.320,7.019
1.034,-0.078,0.038,-4.089,-12.939,-5.554
0.984,-0.119,0.027,-2.441,-12.939,-7.324
0.967,-0.119,0.039,-2.258,-13.245,1.099
1.011,-0.099,0.063,-2.930,-12.756,3.113
1.011,-0.111,0.082,-1.282,-15.991,1.282
1.049,-0.087,0.086,-1.038,-14.771,4.333
1.083,-0.092,0.086,-2.563,-10.925,3.418
1.066,-0.125,0.058,2.014,-8.972,-2.869
1.023,-0.115,0.031,7.019,-8.728,-3.113
1.030,-0.085,0.056,7.812,-8.545,1.648
1.034,-0.042,0.065,0.732,0.183,4.883
1.033,-0.042,0.069,-1.526,2.258,2.014
1.007,-0.081,0.074,4.333,-0.854,-8.789
0.996,-0.090,0.062,6.226,-0.305,-5.981
0.996,-0.071,0.044,4.333,0.122,-1.221
0.998,-0.053,0.046,1.282,-0.244,1.709
1.004,-0.062,0.055,0.000,-1.343,0.671
1.007,-0.095,0.059,1.770,-2.441,1.099
1.020,-0.108,0.085,4.822,-3.479,2.136

1.068,-0.012,-0.932,10.254,38.391,-30.212
0.707,-0.126,-0.925,15.625,60.425,-15.198
0.415,-0.130,-0.633,18.188,65.125,21.240
0.645,0.144,-0.230,52.246,43.823,4.150
0.636,0.117,0.094,63.904,-22.339,-83.313
0.523,-0.341,0.602,-13.550,-65.063,-29.541
1.711,-0.222,1.324,-1.831,-71.838,11.658
1.648,-0.176,1.255,21.240,-73.120,-34.973
1.413,-0.260,1.071,4.333,-27.527,-32.715
1.302,-0.123,0.699,8.606,-21.790,-17.700
1.126,-0.015,0.433,17.090,-20.386,-27.405
0.956,-0.033,0.251,8.850,-17.639,-33.325
0.915,-0.109,0.142,5.676,-19.897,-16.907
0.899,-0.102,0.009,7.568,-18.127,3.784
0.856,-0.048,-0.064,5.371,-18.860,16.846
0.867,-0.070,-0.065,-3.601,-24.597,24.719
0.949,-0.096,0.013,-12.146,-26.245,35.950
1.029,-0.070,0.095,-9.766,-23.315,32.410
1.076,-0.066,0.151,-2.747,-17.334,14.282
1.043,-0.105,0.141,1.709,-14.587,1.343
1.041,-0.114,0.144,5.066,-12.207,0.183
1.028,-0.076,0.123,3.296,-5.798,4.395
1.023,-0.064,0.074,1.526,-2.808,3.418
1.010,-0.082,0.066,2.197,-5.066,2.563
1.019,-0.080,0.055,4.944,-5.127,2.380
1.012,-0.064,0.066,5.493,-3.601,5.432
1.021,-0.056,0.064,0.977,-2.319,7.874
1.024,-0.057,0.093,-0.427,-2.136,6.531
1.011,-0.066,0.089,-0.427,-1.587,4.395
1.008,-0.072,0.097,1.526,-0.549,4.395
0.998,-0.069,0.103,2.686,-0.488,5.310
1.041,-0.037,0.106,-0.183,3.784,7.202
1.023,-0.047,0.083,0.671,7.202,0.916
0.994,-0.049,0.072,8.545,4.578,-9.644
0.975,-0.043,0.057,6.836,4.395,-8.057
0.973,-0.046,0.042,2.930,3.723,-4.456
0.967,-0.054,0.036,2.075,0.366,-1.282
0.976,-0.059,0.062,1.160,-2.075,2.319
1.008,-0.048,0.088,0.977,-1.099,3.357
0.994,-0.049,0.071,0.793,0.732,2.258

1.146,0.146,-0.795,0.732,45.227,18.250
0.995,0.211,-0.950,-11.658,73.669,36.377
0.688,0.242,-1.082,-39.246,76.782,51.025
0.281,0.167,-0.915,-76.782,56.335,77.576
0.566,0.217,-0.366,-90.881,12.756,88.623
0.898,0.252,0.208,-56.946,-64.636,-36.072
0.863,0.052,0.614,-61.523,-67.932,-85.144
0.984,-0.194,0.870,-42.664,-64.941,-94.788
1.060,-0.447,1.010,-17.517,-77.393,-55.664
1.263,-0.281,1.058,-14.526,-70.190,4.150
1.323,-0.095,0.865,-16.541,-28.931,15.503
1.248,-0.042,0.555,1.099,-29.785,-27.466
1.059,-0.170,0.392,16.357,-35.034,-56.763
0.936,-0.251,0.255,3.235,-14.771,3.784
1.001,-0.152,0.165,0.244,-8.301,36.072
1.042,-0.049,0.082,7.263,-11.230,24.292
0.969,-0.039,-0.036,10.254,-15.503,7.568
0.968,-0.067,0.003,5.798,-21.240,5.981
1.024,-0.093,0.065,0.061,-19.287,14.709
1.057,-0.079,0.101,-2.625,-13.062,15.808
1.066,-0.078,0.131,-0.793,-8.545,7.690
1.036,-0.069,0.138,3.601,-5.981,1.221
1.015,-0.077,0.089,5.737,-2.502,-3.906
0.969,-0.094,0.070,6.226,-3.296,-2.136
0.981,-0.083,0.067,6.470,-5.493,8.118
1.003,-0.058,0.075,10.010,-6.775,6.958
1.007,-0.032,0.074,8.362,-6.470,6.836
1.020,-0.026,0.092,5.066,-3.601,7.446
1.004,-0.042,0.078,5.798,-3.479,-0.916
0.980,-0.084,0.087,8.179,-5.676,-4.333
0.964,-0.080,0.076,7.385,-4.150,-1.648
0.941,-0.092,0.081,5.127,-3.601,1.709
0.950,-0.088,0.094,5.432,-6.165,6.775
0.984,-0.043,0.108,6.226,-7.507,11.414
1.029,-0.001,0.117,4.822,-5.554,6.958
1.045,0.012,0.126,2.686,-3.052,-0.366
1.036,-0.006,0.111,2.869,-1.099,-7.996
0.997,-0.044,0.094,3.845,-2.258,-13.733
0.985,-0.074,0.101,3.662,-4.150,-7.019
1.028,-0.065,0.136,2.686,-4.578,-0.427

1.355,-0.408,0.987,-44.128,-24.597,13.794
1.598,-0.261,1.073,-32.471,-4.822,10.620
1.402,-0.171,0.857,23.743,-22.949,-88.928
1.077,-0.320,0.690,7.019,-22.400,-71.655
1.020,-0.378,0.650,-15.259,-4.639,-7.019
1.015,-0.249,0.490,-16.479,-0.610,16.968
0.978,-0.161,0.332,-3.784,-9.460,7.080
0.867,-0.124,0.172,8.057,-15.686,-3.784
0.840,-0.083,0.058,5.371,-12.085,8.667
0.887,-0.023,-0.000,-5.005,-9.705,27.100
0.952,0.000,-0.026,-7.385,-13.245,24.170
0.969,-0.030,0.006,-2.930,-18.982,4.150
0.972,-0.091,0.055,0.244,-20.020,-11.047
0.953,-0.149,0.065,-2.563,-15.259,-9.521
0.977,-0.153,0.086,-6.470,-12.634,3.662
1.019,-0.122,0.116,-5.981,-13.184,9.216
1.048,-0.100,0.140,-2.991,-12.451,3.540
1.042,-0.102,0.116,-1.099,-7.446,-5.920
1.018,-0.128,0.107,2.502,-4.578,-13.794
0.984,-0.134,0.072,2.258,-4.822,-9.888
0.991,-0.117,0.055,1.343,-6.836,-3.540
1.013,-0.104,0.062,0.671,-6.042,-1.038
1.018,-0.100,0.078,-0.061,-5.554,-0.549
1.028,-0.111,0.082,0.061,-3.357,-2.319
1.003,-0.105,0.065,1.953,-1.831,-5.066
0.982,-0.117,0.086,2.502,-4.211,-7.935
0.985,-0.147,0.100,1.953,-4.028,-11.108
0.988,-0.162,0.083,4.517,-3.479,-13.000
1.008,-0.147,0.096,8.362,-3.418,-12.756
0.995,-0.141,0.073,11.597,-3.906,-15.869
0.973,-0.143,0.047,10.132,-4.639,-14.282
0.967,-0.151,0.048,5.371,-5.493,-6.775
0.990,-0.160,0.074,2.686,-6.226,2.502
1.016,-0.136,0.072,3.052,-4.395,3.479
1.035,-0.121,0.076,1.709,-3.845,0.122
1.029,-0.143,0.106,0.854,-1.160,0.244
1.025,-0.146,0.099,1.404,0.244,1.831
1.015,-0.147,0.099,1.892,0.183,2.930
1.007,-0.138,0.096,2.136,0.061,4.211
1.013,-0.135,0.113,1.282,0.488,5.432

0.990,0.107,-1.070,5.371,55.847,16.479
0.877,0.233,-1.245,15.076,58.594,28.625
0.633,0.307,-1.232,4.700,53.345,37.781
0.442,0.284,-1.037,-21.545,57.312,53.650
0.395,0.240,-0.617,-10.986,20.996,37.537
0.521,0.164,-0.014,10.132,-2.686,16.846
1.112,0.014,0.664,46.082,-76.965,-51.392
1.242,-0.115,1.059,35.461,-107.727,-102.539
0.956,-0.066,0.905,-11.475,11.902,-62.073
0.866,-0.054,0.736,1.343,-48.706,-72.632
0.942,-0.173,0.888,-11.047,-102.417,-59.021
1.235,-0.344,1.180,-29.785,-69.885,-18.738
1.342,-0.267,0.970,-16.663,-10.803,-2.380
1.106,-0.120,0.380,7.874,-4.456,-30.945
0.914,-0.143,0.197,26.367,-17.822,-50.171
0.888,-0.067,0.030,26.917,-21.484,-28.748
0.948,0.031,-0.058,8.545,-19.531,3.845
1.027,0.012,-0.022,-10.132,-16.113,15.015
1.010,-0.077,0.029,-8.362,-20.203,1.465
0.981,-0.100,0.009,0.061,-20.325,-4.761
0.980,-0.064,0.019,0.732,-18.311,0.549
0.986,-0.059,0.057,-5.188,-15.198,6.165
1.031,-0.092,0.077,-7.263,-13.672,8.667
1.076,-0.082,0.118,-3.113,-12.573,9.644
1.089,-0.059,0.123,2.625,-8.240,4.517
1.061,-0.032,0.072,5.615,-4.089,-4.211
1.021,-0.046,0.037,3.662,-4.639,-12.817
0.976,-0.090,0.048,2.319,-5.371,-8.667
0.968,-0.114,0.065,1.709,-5.737,-3.601
1.010,-0.082,0.078,0.427,-3.845,8.545
1.032,-0.063,0.079,0.793,-3.357,4.517
1.013,-0.071,0.083,0.427,-5.859,1.099
1.012,-0.069,0.090,-1.160,-4.700,2.319
1.008,-0.061,0.072,-1.526,-2.014,1.099
0.992,-0.054,0.086,-2.197,-1.831,0.244
1.013,-0.054,0.092,-4.150,-1.404,1.099
1.027,-0.070,0.089,-5.127,0.000,-0.244
1.013,-0.087,0.099,-3.174,0.549,-2.563
1.005,-0.084,0.097,-1.892,1.282,-3.357
1.013,-0.086,0.094,-1.648,2.930,-4.639

1.088,0.174,-0.808,-30.090,29.175,60.303
1.155,0.185,-0.991,-22.949,44.556,48.096
1.123,0.257,-1.190,-3.723,67.871,9.827
0.764,0.191,-1.249,12.207,79.834,-47.668
0.308,-0.016,-1.208,20.325,70.984,-60.486
